id,answer_label,correct_answer,numeric_answer,unit,explanation,answer_rationale,python_verifier,legal_references,source_url
Q145,C,"$4,400",4400.0,AUD,"Total price for the sale = $45,100 paid by Daniel + $3,300 incentive from the manufacturer = 48,400 → GST on a fully taxable sale = one eleventh of the GST-inclusive price → GST = 48,400 / 11 = 4,400","{""$4,100"": ""Used only the $45,100 the buyer paid, omitting the $3,300 incentive that is part of the consideration"", ""$4,840"": ""Took 10% of the GST-inclusive price instead of 1/11"", ""$4,400"": ""Correct answer"", ""$400"": ""Divided the price by 11 twice""}","{""formula"": ""total_sale_price / 11"", ""params"": {""total_sale_price"": 48400, ""amount_paid_by_buyer"": 45100}, ""expected"": 4400.0}","[""GST Act s 9-70"", ""GST Act s 9-75""]",https://www.ato.gov.au/businesses-and-organisations/gst-excise-and-indirect-taxes/gst/in-detail/your-industry/motor-vehicle-and-transport/motor-vehicle-incentive-payments/examples-working-out-the-gst
Q146,B,"$2,719.50",2719.5,AUD,"Repayment income = taxable income + RFBA = 61,500 + 16,200 = 77,700 → A 2024-25 repayment income of $77,700 falls in the same 3.5% band ($74,856-$79,346) as the base example → For 2024-25 the rate applies to the whole repayment income: 77,700 x 3.5% = 2,719.50","{""$615.00"": ""Ignored the RFBA and used taxable income at its 1.0% band"", ""$2,719.50"": ""Correct answer"", ""$2,152.50"": ""Applied the correct 3.5% rate but to taxable income only, omitting the RFBA"", ""$3,108.00"": ""Used the next band's 4.0% rate instead of 3.5%""}","{""formula"": ""(taxable_income + rfba) * rate"", ""params"": {""taxable_income"": 61500, ""rfba"": 16200, ""rate"": 0.035, ""taxable_only_rate"": 0.01}, ""expected"": 2719.5}","[""Higher Education Support Act 2003 s 154-1"", ""FBTAA 1986 s 135P""]",https://www.ato.gov.au/individuals-and-families/jobs-and-employment-types/working-as-an-employee/reportable-fringe-benefits-for-employees/consequences-of-having-a-reportable-fringe-benefits-amount
Q147,B,$0,0.0,AUD,"Taxable income $16,000 is below the $18,200 tax-free threshold, so income tax = 0. → $16,000 is below the 2024-25 single Medicare lower threshold ($27,222), so Medicare levy = 0. → Total tax = 0 + 0 = 0.","{""$2,880"": ""Taxed the whole $16,000 at 16% and charged a 2% levy, ignoring both the tax-free threshold and the low-income exemption"", ""$0"": ""Correct answer"", ""-$352"": ""Applied 16c to (income minus tax-free threshold), producing a negative figure instead of clamping tax at $0"", ""$320"": ""Charged the 2% Medicare levy despite income being below the low-income threshold""}","{""formula"": ""max(0, taxable_income - tax_free_threshold) * first_rate + max(0, taxable_income - medicare_low_threshold) * medicare_rate"", ""params"": {""taxable_income"": 16000, ""tax_free_threshold"": 18200, ""first_rate"": 0.16, ""medicare_rate"": 0.02, ""medicare_low_threshold"": 27222}, ""expected"": 0.0}","[""Income Tax Rates Act 1986 Sch 7"", ""Medicare Levy Act 1986 s 7"", ""ITAA 1997 s 4-10""]",https://www.ato.gov.au/individuals-and-families/medicare-and-private-health-insurance/medicare-levy/medicare-levy-reduction/medicare-levy-reduction-for-low-income-earners
Q148,D,"$56,400",56400.0,AUD,"Capital gain on property = 120,000 → Capital loss on shares = 7,200 (reduced cost base 24,000 - proceeds 16,800) → Offset the capital loss against the gain BEFORE the discount: 120,000 - 7,200 = 112,800 → Apply 50% CGT discount to the remaining gain: 112,800 x 0.5 = 56,400","{""$52,800"": ""Applied the discount before deducting the capital loss"", ""$60,000"": ""Ignored the share capital loss entirely"", ""$63,600"": ""Added the loss to the gain instead of subtracting it"", ""$56,400"": ""Correct answer""}","{""formula"": ""(property_gain - share_loss) * discount_rate"", ""params"": {""property_gain"": 120000, ""share_loss"": 7200, ""discount_rate"": 0.5}, ""expected"": 56400.0}","[""ITAA 1997 s 102-5"", ""ITAA 1997 s 110-55"", ""ITAA 1997 s 115-100""]",https://www.ato.gov.au/individuals-and-families/investments-and-assets/capital-gains-tax/calculating-your-cgt/how-to-calculate-your-cgt
Q149,B,"$1,616",1616.0,AUD,"Indexation factor = 123.4 / 79.8 = 1.546 → Indexed cost base = 4,000 x 1.546 = 6,184 → Capital gain (indexation method) = 7,800 - 6,184 = 1,616 → Under the indexation method the CGT discount does not apply","{""$808"": ""Wrongly applied the 50% discount on top of the indexation method"", ""$1,616"": ""Correct answer"", ""$1,900"": ""Used the discount method on the unindexed gain instead of indexation"", ""$3,800"": ""Used the unindexed cost base instead of indexing it""}","{""formula"": ""proceeds - cost * indexation_factor"", ""params"": {""proceeds"": 7800, ""cost"": 4000, ""indexation_factor"": 1.546, ""discount_rate"": 0.5}, ""expected"": 1616.0}","[""ITAA 1997 s 104-10"", ""ITAA 1997 s 114-1"", ""ITAA 1997 s 960-275""]",https://www.ato.gov.au/forms-and-instructions/capital-gains-tax-personal-investors-guide-2013/part-b-sale-of-shares-or-units/b2-worked-examples-for-shares-and-units
Q150,A,"$41,600",41600.0,AUD,"Taxable value of a housing fringe benefit = market rental value of the right to occupy minus any recipient's (employee) rent → Market rental value for the year = 49,400 (52 weeks x $950) → Recipient rent paid by the employee = 7,800 (52 weeks x $150) → Taxable value = 49,400 - 7,800 = 41,600","{""$41,600"": ""Correct answer"", ""$49,400"": ""Ignored the recipient rent paid by the employee"", ""-$44,200"": ""Treated the $7,800 annual rent as a monthly figure and multiplied it by 12"", ""$31,200"": ""Wrongly applied a 75% reduction (which applies to certain hotel/caravan staff housing, not a CBD flat)""}","{""formula"": ""market_rental - recipient_rent"", ""params"": {""market_rental"": 49400, ""recipient_rent"": 7800}, ""expected"": 41600.0}","[""FBTAA 1986 s 25"", ""FBTAA 1986 s 26""]",https://www.ato.gov.au/forms-and-instructions/fringe-benefits-tax-return-2026-instructions/item-23-fringe-benefit-categories-for-fbt-return-2026
Q151,B,"$300,000",300000.0,AUD,"The asset was acquired after 8 May 2012 and Diego was a foreign resident for the entirety of his ownership period → In that case he is not entitled to ANY CGT discount, despite owning the asset for more than 12 months → There is no period of Australian residency, so no apportioned discount is available either → Capital gain to declare = full gain = 300,000","{""$150,000"": ""Trap: applied the full 50% discount because the asset was held over 12 months, ignoring the foreign-residency exclusion"", ""$300,000"": ""Correct answer"", ""$225,000"": ""Applied a partial (25%) apportioned discount even though there was no Australian residency period"", ""$75,000"": ""Applied the 50% discount and halved it again""}","{""formula"": ""gain"", ""params"": {""gain"": 300000, ""discount_rate"": 0.5}, ""expected"": 300000.0}","[""ITAA 1997 s 115-105"", ""ITAA 1997 s 115-115"", ""ITAA 1997 s 115-25""]",https://www.ato.gov.au/individuals-and-families/investments-and-assets/capital-gains-tax/foreign-residents-and-capital-gains-tax/cgt-discount-for-foreign-residents
Q152,B,"$13,017",13017.0,AUD,"Roberto's income ($74,000) is in the $48,001-$90,000 flat LMITO band, so the LMITO is the full $1,500 → Tax payable before offset = 14,517 (2021-22 rates: 5,092 + (74,000 - 45,000) x 0.325 = 5,092 + 9,425) → Net tax payable = 14,517 - 1,500 = 13,017","{""$14,517"": ""Forgot to apply the $1,500 LMITO at all"", ""$13,017"": ""Correct answer"", ""$16,017"": ""Added the offset to tax payable instead of subtracting it"", ""$12,317"": ""Also subtracted a $700 LITO, but Roberto is not eligible for the LITO above $66,667""}","{""formula"": ""tax_payable_before_offset - lmito"", ""params"": {""tax_payable_before_offset"": 14517, ""lmito"": 1500}, ""expected"": 13017.0}","[""ITAA 1997 s 4-10"", ""ITAA 1997 s 61-575"", ""Income Tax Rates Act 1986 Sch 7""]",https://www.ato.gov.au/forms-and-instructions/low-and-middle-income-earner-tax-offsets
Q153,C,"$8,100",8100.0,AUD,"Laptop: business-use portion = 75% x 9,200 = 6,900 → Label printer: used 100% for business = 1,200 → Combined deduction = 6,900 + 1,200 = 8,100","{""$7,800"": ""Wrongly applied the 75% business-use factor to the printer as well"", ""$6,900"": ""Omitted the printer entirely"", ""$8,100"": ""Correct answer"", ""$10,400"": ""Claimed the full laptop cost, ignoring the 25% private-use reduction""}","{""formula"": ""computer_cost * computer_business_pct + printer_cost"", ""params"": {""computer_cost"": 9200, ""computer_business_pct"": 0.75, ""printer_cost"": 1200}, ""expected"": 8100.0}","[""ITAA 1997 s 328-180"", ""IT(TP)A 1997 s 328-180""]",https://www.ato.gov.au/businesses-and-organisations/income-deductions-and-concessions/depreciation-and-capital-expenses-and-allowances/simpler-depreciation-for-small-business/instant-asset-write-off
Q154,A,"$37,500",37500.0,AUD,"Aggregated turnover is under $50m → A company is a base rate entity if 80% OR LESS of assessable income is base rate entity passive income → Passive income is exactly 80%, which satisfies the '80% or less' test, so the company IS a base rate entity → The 25% base rate entity rate applies: $150,000 x 25% = $37,500","{""$37,500"": ""Correct answer"", ""$45,000"": ""Treated exactly 80% as failing the test and applied the 30% full rate, but 80% satisfies the '80% or less' test"", ""$7,500"": ""Applied only the 5% rate differential instead of the 25% base rate entity rate"", ""$41,250"": ""Used the superseded 27.5% base rate entity rate from an earlier income year""}","{""formula"": ""taxable_income * rate_bre"", ""params"": {""taxable_income"": 150000, ""rate_bre"": 0.25, ""rate_full"": 0.3, ""rate_old"": 0.275}, ""expected"": 37500.0}","[""ITRA 1986 s 23"", ""ITAA 1997 s 23AA"", ""ITAA 1997 s 23AB""]",https://www.ato.gov.au/tax-rates-and-codes/company-tax-rate-changes
Q155,B,$150.00,150.0,AUD,"Rent received = 31 × $650 = 20,150 → Apportion general expenses to the 31 weeks rented/available: (31 / 52) × 26,000 = 15,500 → Add the fully deductible agent fees ($1,500) and the full-year capital works deduction ($3,000): 15,500 + 1,500 + 3,000 = 20,000 total deductions → Net rental income = 20,150 − 20,000 = 150","{""-$10,350.00"": ""Deducted the full year of general expenses instead of apportioning to the 31 weeks rented"", ""$150.00"": ""Correct answer"", ""$3,150.00"": ""Omitted the $3,000 capital works (Division 43) deduction"", ""$755.77"": ""Apportioned the agent fees by weeks too, instead of claiming them in full""}","{""formula"": ""weeks_rented*rent_per_week - ((weeks_rented/weeks_in_year)*gen_expenses + agent_fees + capital_works)"", ""params"": {""weeks_rented"": 31, ""rent_per_week"": 650, ""gen_expenses"": 26000, ""weeks_in_year"": 52, ""agent_fees"": 1500, ""capital_works"": 3000}, ""expected"": 150.0}","[""ITAA 1997 s 8-1"", ""ITAA 1997 Div 43"", ""IT 2167""]",https://www.ato.gov.au/forms-and-instructions/rental-properties-2025/rental-expenses
Q156,D,"$1,070.00",1070.0,AUD,"Income for MLS purposes = taxable income + reportable fringe benefits = 84,000 + 23,000 = 107,000 → $107,000 is in the single Tier 1 range ($101,001-$118,000), the same tier as the base example, so the MLS rate is 1% → MLS = 107,000 x 1% = 1,070","{""$840.00"": ""Applied the MLS to taxable income only, omitting the reportable fringe benefits"", ""$1,605.00"": ""Used the Tier 3 rate of 1.5% instead of the Tier 1 rate"", ""$1,337.50"": ""Used the Tier 2 rate of 1.25% instead of the Tier 1 rate"", ""$1,070.00"": ""Correct answer""}","{""formula"": ""(taxable_income + reportable_fringe_benefits) * mls_rate"", ""params"": {""taxable_income"": 84000, ""reportable_fringe_benefits"": 23000, ""mls_rate"": 0.01}, ""expected"": 1070.0}","[""A New Tax System (Medicare Levy Surcharge—Fringe Benefits) Act 1999"", ""Medicare Levy Act 1986 s 8B-8G""]",https://www.ato.gov.au/individuals-and-families/medicare-and-private-health-insurance/medicare-levy-surcharge/medicare-levy-surcharge-income-thresholds-and-rates
